X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.4209941524892,-1.54900084690339,Kabatwa,,72400831B2590734312631,RWA,ADM3
29.4995786999356,-1.64657276138913,Karago,,72400831B85746613857788,RWA,ADM3
29.5559882208699,-1.6064285781072,Kintobo,,72400831B28788051112722,RWA,ADM3
29.5137779361136,-1.59423581236798,Mukamira,,72400831B90160195020226,RWA,ADM3
29.4946652785117,-1.73340772451309,Muringa,,72400831B69304376859127,RWA,ADM3
29.4862753897908,-1.68756898243216,Rambura,,72400831B84628537564925,RWA,ADM3
29.6110698506125,-1.62276290332409,Rugera,,72400831B63500638365970,RWA,ADM3
29.5766187737796,-1.65727239943056,Rurembo,,72400831B99614012082567,RWA,ADM3
29.6102965499925,-1.69428846994996,Shyira,,72400831B13725743713739,RWA,ADM3
29.5716861239694,-1.94743186906269,Bwira,,72400831B14275767682326,RWA,ADM3
29.6330221131982,-1.9504825861724,Gatumba,,72400831B63321949831926,RWA,ADM3
29.5989911232274,-1.80018258360079,Hindiro,,72400831B65048145227780,RWA,ADM3
29.5523194927052,-1.77553925799657,Kabaya,,72400831B64347711306545,RWA,ADM3
29.5811498651763,-1.87019550021679,Kageyo,,72400831B57487524025576,RWA,ADM3
29.5268473428456,-1.85595025485524,Kavumu,,72400831B24565561842994,RWA,ADM3
29.6299099672724,-1.75974146236106,Matyazo,,72400831B47801683293081,RWA,ADM3
29.4762522486484,-1.80678451761846,Muhanda,,72400831B24361331692040,RWA,ADM3
29.6340887783614,-1.89948047879626,Muhororo,,72400831B93876933982370,RWA,ADM3
29.5811083938457,-1.99502233754966,Ndaro,,72400831B54027559083340,RWA,ADM3
29.6412091659229,-1.83471607214698,Ngororero,,72400831B48365328775233,RWA,ADM3
29.5957959239668,-2.04636200759378,Nyange,,72400831B23741656204531,RWA,ADM3
29.5253512682889,-1.91422569235713,Sovu,,72400831B49330931894390,RWA,ADM3
29.028501088831,-2.70530135591201,Bugarama,,72400831B59371875109922,RWA,ADM3
